cell,replicate,block_id,env,onset,disturbed,leakfree,eligible,u_post,o_post,u_pre,o_pre,u_falltick,o_falltick
stand_obs,process_02,37,0,138,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,37,1,138,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,37,2,138,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,37,3,138,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,37,4,138,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,37,5,138,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,37,6,138,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,37,7,138,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,37,8,138,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,37,9,138,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,37,10,138,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,37,11,138,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,37,12,138,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,37,13,138,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,37,14,138,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,37,15,138,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,38,0,144,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,38,1,144,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,38,2,144,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,38,3,144,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,38,4,144,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,38,5,144,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,38,6,144,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,38,7,144,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,38,8,144,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,38,9,144,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,38,10,144,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,38,11,144,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,38,12,144,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,38,13,144,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,38,14,144,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,38,15,144,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,39,0,170,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,39,1,170,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,39,2,170,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,39,3,170,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,39,4,170,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,39,5,170,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,39,6,170,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,39,7,170,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,39,8,170,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,39,9,170,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,39,10,170,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,39,11,170,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,39,12,170,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,39,13,170,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,39,14,170,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,39,15,170,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,40,0,185,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,40,1,185,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,40,2,185,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,40,3,185,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,40,4,185,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,40,5,185,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,40,6,185,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,40,7,185,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,40,8,185,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,40,9,185,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,40,10,185,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,40,11,185,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,40,12,185,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,40,13,185,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,40,14,185,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,40,15,185,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,41,0,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,41,1,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,41,2,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,41,3,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,41,4,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,41,5,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,41,6,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,41,7,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,41,8,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,41,9,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,41,10,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,41,11,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,41,12,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,41,13,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,41,14,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,41,15,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,42,0,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,42,1,148,False,False,False,False,False,True,True,113,113
stand_obs,process_02,42,2,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,42,3,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,42,4,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,42,5,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,42,6,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,42,7,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,42,8,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,42,9,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,42,10,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,42,11,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,42,12,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,42,13,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,42,14,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,42,15,148,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,43,0,178,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,43,1,178,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,43,2,178,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,43,3,178,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,43,4,178,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,43,5,178,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,43,6,178,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,43,7,178,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,43,8,178,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,43,9,178,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,43,10,178,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,43,11,178,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,43,12,178,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,43,13,178,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,43,14,178,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,43,15,178,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,44,0,180,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,44,1,180,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,44,2,180,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,44,3,180,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,44,4,180,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,44,5,180,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,44,6,180,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,44,7,180,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,44,8,180,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,44,9,180,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,44,10,180,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,44,11,180,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,44,12,180,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,44,13,180,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,44,14,180,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,44,15,180,False,False,False,True,True,False,False,372,357
stand_obs,process_02,45,0,103,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,45,1,103,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,45,2,103,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,45,3,103,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,45,4,103,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,45,5,103,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,45,6,103,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,45,7,103,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,45,8,103,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,45,9,103,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,45,10,103,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,45,11,103,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,45,12,103,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,45,13,103,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,45,14,103,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,45,15,103,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,46,0,197,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,46,1,197,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,46,2,197,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,46,3,197,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,46,4,197,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,46,5,197,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,46,6,197,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,46,7,197,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,46,8,197,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,46,9,197,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,46,10,197,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,46,11,197,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,46,12,197,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,46,13,197,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,46,14,197,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,46,15,197,False,False,False,False,False,False,False,-1,-1
stand_obs,process_02,47,0,101,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,47,1,101,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,47,2,101,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,47,3,101,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,47,4,101,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,47,5,101,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,47,6,101,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,47,7,101,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,47,8,101,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,47,9,101,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,47,10,101,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,47,11,101,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,47,12,101,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,47,13,101,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,47,14,101,False,True,False,False,False,False,False,-1,-1
stand_obs,process_02,47,15,101,False,True,False,False,False,False,False,-1,-1
walk_motor,process_02,0,0,161,True,False,True,False,True,False,False,-1,183
walk_motor,process_02,0,1,161,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,0,2,161,True,False,True,True,True,False,False,255,186
walk_motor,process_02,0,3,161,True,False,False,False,False,True,True,124,124
walk_motor,process_02,0,4,161,True,False,True,True,True,False,False,211,200
walk_motor,process_02,0,5,161,True,False,True,False,True,False,False,-1,211
walk_motor,process_02,0,6,161,True,False,True,True,True,False,False,187,189
walk_motor,process_02,0,7,161,True,False,True,True,True,False,False,181,181
walk_motor,process_02,0,8,161,True,False,True,True,True,False,False,187,185
walk_motor,process_02,0,9,161,True,False,True,True,True,False,False,237,184
walk_motor,process_02,0,10,161,True,False,True,True,True,False,False,195,189
walk_motor,process_02,0,11,161,True,False,True,True,True,False,False,181,180
walk_motor,process_02,0,12,161,True,False,True,True,True,False,False,180,180
walk_motor,process_02,0,13,161,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,0,14,161,True,False,True,True,True,False,False,234,177
walk_motor,process_02,0,15,161,True,False,True,False,True,False,False,-1,189
walk_motor,process_02,1,0,161,True,False,True,True,True,False,False,173,173
walk_motor,process_02,1,1,161,True,False,True,True,True,False,False,176,179
walk_motor,process_02,1,2,161,True,False,True,True,True,False,False,170,170
walk_motor,process_02,1,3,161,True,False,True,True,True,False,False,180,177
walk_motor,process_02,1,4,161,True,False,True,False,True,False,False,-1,180
walk_motor,process_02,1,5,161,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,1,6,161,True,False,True,True,True,False,False,178,177
walk_motor,process_02,1,7,161,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,1,8,161,True,False,True,True,True,False,False,225,194
walk_motor,process_02,1,9,161,True,False,True,True,True,False,False,174,172
walk_motor,process_02,1,10,161,True,False,False,False,False,True,True,125,125
walk_motor,process_02,1,11,161,True,False,True,True,True,False,False,178,179
walk_motor,process_02,1,12,161,True,False,True,True,True,False,False,194,188
walk_motor,process_02,1,13,161,True,False,True,False,True,False,False,-1,188
walk_motor,process_02,1,14,161,True,False,True,True,False,False,False,195,-1
walk_motor,process_02,1,15,161,True,False,True,True,True,False,False,177,179
walk_motor,process_02,2,0,151,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,2,1,151,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,2,2,151,True,False,True,True,True,False,False,252,195
walk_motor,process_02,2,3,151,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,2,4,151,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,2,5,151,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,2,6,151,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,2,7,151,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,2,8,151,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,2,9,151,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,2,10,151,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,2,11,151,True,False,True,True,True,False,False,202,198
walk_motor,process_02,2,12,151,True,False,True,True,True,False,False,187,184
walk_motor,process_02,2,13,151,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,2,14,151,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,2,15,151,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,3,0,148,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,3,1,148,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,3,2,148,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,3,3,148,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,3,4,148,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,3,5,148,True,False,True,False,True,False,False,-1,187
walk_motor,process_02,3,6,148,True,False,True,True,False,False,False,263,-1
walk_motor,process_02,3,7,148,True,False,True,True,True,False,False,230,188
walk_motor,process_02,3,8,148,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,3,9,148,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,3,10,148,True,False,True,True,True,False,False,164,162
walk_motor,process_02,3,11,148,True,False,True,True,True,False,False,170,169
walk_motor,process_02,3,12,148,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,3,13,148,True,False,True,True,True,False,False,155,155
walk_motor,process_02,3,14,148,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,3,15,148,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,4,0,190,True,False,True,True,True,False,False,210,210
walk_motor,process_02,4,1,190,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,4,2,190,True,False,True,False,True,False,False,-1,221
walk_motor,process_02,4,3,190,True,False,True,False,True,False,False,-1,226
walk_motor,process_02,4,4,190,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,4,5,190,True,False,True,True,True,False,False,205,205
walk_motor,process_02,4,6,190,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,4,7,190,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,4,8,190,True,False,True,False,True,False,False,-1,228
walk_motor,process_02,4,9,190,True,False,True,True,True,False,False,229,227
walk_motor,process_02,4,10,190,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,4,11,190,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,4,12,190,True,False,True,True,True,False,False,210,213
walk_motor,process_02,4,13,190,True,False,True,True,True,False,False,202,203
walk_motor,process_02,4,14,190,True,False,True,True,True,False,False,201,200
walk_motor,process_02,4,15,190,True,False,True,True,True,False,False,213,207
walk_motor,process_02,5,0,127,True,True,True,True,True,False,False,141,140
walk_motor,process_02,5,1,127,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,5,2,127,True,True,True,True,True,False,False,165,166
walk_motor,process_02,5,3,127,True,True,True,True,True,False,False,150,148
walk_motor,process_02,5,4,127,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,5,5,127,True,True,True,True,True,False,False,151,152
walk_motor,process_02,5,6,127,True,True,True,True,True,False,False,148,145
walk_motor,process_02,5,7,127,True,True,False,False,False,True,True,90,90
walk_motor,process_02,5,8,127,True,True,True,True,True,False,False,221,155
walk_motor,process_02,5,9,127,True,True,True,True,True,False,False,142,142
walk_motor,process_02,5,10,127,True,True,True,True,True,False,False,208,166
walk_motor,process_02,5,11,127,True,True,True,True,True,False,False,161,161
walk_motor,process_02,5,12,127,True,True,True,True,True,False,False,135,135
walk_motor,process_02,5,13,127,True,True,True,True,True,False,False,154,153
walk_motor,process_02,5,14,127,True,True,True,True,True,False,False,148,146
walk_motor,process_02,5,15,127,True,True,False,False,False,True,True,117,117
walk_motor,process_02,6,0,153,True,False,True,False,True,False,False,-1,186
walk_motor,process_02,6,1,153,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,6,2,153,True,False,True,False,True,False,False,-1,281
walk_motor,process_02,6,3,153,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,6,4,153,True,False,True,True,True,False,False,179,181
walk_motor,process_02,6,5,153,True,False,True,True,True,False,False,202,281
walk_motor,process_02,6,6,153,True,False,True,True,True,False,False,178,178
walk_motor,process_02,6,7,153,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,6,8,153,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,6,9,153,True,False,True,True,True,False,False,202,199
walk_motor,process_02,6,10,153,True,False,True,False,True,False,False,-1,177
walk_motor,process_02,6,11,153,True,False,True,True,True,False,False,175,175
walk_motor,process_02,6,12,153,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,6,13,153,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,6,14,153,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,6,15,153,True,False,True,True,True,False,False,170,172
walk_motor,process_02,7,0,102,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,7,1,102,True,True,True,True,True,False,False,133,123
walk_motor,process_02,7,2,102,True,True,True,True,False,False,False,276,-1
walk_motor,process_02,7,3,102,True,True,True,True,True,False,False,160,125
walk_motor,process_02,7,4,102,True,True,True,True,False,False,False,132,-1
walk_motor,process_02,7,5,102,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,7,6,102,True,True,False,False,False,True,True,80,80
walk_motor,process_02,7,7,102,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,7,8,102,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,7,9,102,True,True,True,False,True,False,False,-1,123
walk_motor,process_02,7,10,102,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,7,11,102,True,True,True,True,True,False,False,124,127
walk_motor,process_02,7,12,102,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,7,13,102,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,7,14,102,True,True,True,False,True,False,False,-1,136
walk_motor,process_02,7,15,102,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,8,0,122,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,8,1,122,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,8,2,122,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,8,3,122,True,True,True,True,True,False,False,134,133
walk_motor,process_02,8,4,122,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,8,5,122,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,8,6,122,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,8,7,122,True,True,True,False,True,False,False,-1,177
walk_motor,process_02,8,8,122,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,8,9,122,True,True,True,True,True,False,False,174,178
walk_motor,process_02,8,10,122,True,True,True,False,True,False,False,-1,161
walk_motor,process_02,8,11,122,True,True,True,False,True,False,False,-1,181
walk_motor,process_02,8,12,122,True,True,True,True,True,False,False,127,127
walk_motor,process_02,8,13,122,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,8,14,122,True,True,True,True,True,False,False,134,134
walk_motor,process_02,8,15,122,True,True,True,True,True,False,False,147,137
walk_motor,process_02,9,0,105,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,9,1,105,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,9,2,105,True,True,True,True,True,False,False,130,135
walk_motor,process_02,9,3,105,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,9,4,105,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,9,5,105,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,9,6,105,True,True,True,True,False,False,False,147,-1
walk_motor,process_02,9,7,105,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,9,8,105,True,True,True,True,True,False,False,110,110
walk_motor,process_02,9,9,105,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,9,10,105,True,True,True,False,True,False,False,-1,123
walk_motor,process_02,9,11,105,True,True,True,True,True,False,False,122,121
walk_motor,process_02,9,12,105,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,9,13,105,True,True,True,True,True,False,False,127,123
walk_motor,process_02,9,14,105,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,9,15,105,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,10,0,111,True,True,True,True,True,False,False,138,139
walk_motor,process_02,10,1,111,True,True,True,True,True,False,False,123,123
walk_motor,process_02,10,2,111,True,True,True,True,True,False,False,122,121
walk_motor,process_02,10,3,111,True,True,True,True,True,False,False,142,380
walk_motor,process_02,10,4,111,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,10,5,111,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,10,6,111,True,True,True,True,True,False,False,152,131
walk_motor,process_02,10,7,111,True,True,True,True,True,False,False,126,124
walk_motor,process_02,10,8,111,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,10,9,111,True,True,True,True,True,False,False,165,142
walk_motor,process_02,10,10,111,True,True,True,True,True,False,False,138,134
walk_motor,process_02,10,11,111,True,True,True,True,True,False,False,316,221
walk_motor,process_02,10,12,111,True,True,True,True,True,False,False,131,133
walk_motor,process_02,10,13,111,True,True,True,True,True,False,False,135,130
walk_motor,process_02,10,14,111,True,True,True,False,True,False,False,-1,174
walk_motor,process_02,10,15,111,True,True,True,False,True,False,False,-1,154
walk_motor,process_02,11,0,191,True,False,True,True,False,False,False,211,-1
walk_motor,process_02,11,1,191,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,11,2,191,True,False,True,False,True,False,False,-1,337
walk_motor,process_02,11,3,191,True,False,True,True,True,False,False,396,209
walk_motor,process_02,11,4,191,True,False,True,False,True,False,False,-1,222
walk_motor,process_02,11,5,191,True,False,True,True,True,False,False,227,234
walk_motor,process_02,11,6,191,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,11,7,191,True,False,True,True,True,False,False,249,212
walk_motor,process_02,11,8,191,True,False,False,False,False,True,True,109,109
walk_motor,process_02,11,9,191,True,False,False,False,False,True,True,115,115
walk_motor,process_02,11,10,191,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,11,11,191,True,False,True,True,True,False,False,212,211
walk_motor,process_02,11,12,191,True,False,True,True,True,False,False,214,217
walk_motor,process_02,11,13,191,True,False,False,False,False,True,True,129,129
walk_motor,process_02,11,14,191,True,False,True,False,False,False,False,-1,-1
walk_motor,process_02,11,15,191,True,False,True,True,True,False,False,227,214
walk_motor,process_02,12,0,122,True,True,True,True,True,False,False,138,138
walk_motor,process_02,12,1,122,True,True,True,True,True,False,False,151,141
walk_motor,process_02,12,2,122,True,True,True,True,False,False,False,199,-1
walk_motor,process_02,12,3,122,True,True,False,False,False,True,True,102,102
walk_motor,process_02,12,4,122,True,True,True,False,True,False,False,-1,154
walk_motor,process_02,12,5,122,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,12,6,122,True,True,True,True,True,False,False,137,137
walk_motor,process_02,12,7,122,True,True,True,False,True,False,False,-1,165
walk_motor,process_02,12,8,122,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,12,9,122,True,True,True,True,True,False,False,154,144
walk_motor,process_02,12,10,122,True,True,True,True,True,False,False,144,146
walk_motor,process_02,12,11,122,True,True,True,True,True,False,False,129,129
walk_motor,process_02,12,12,122,True,True,True,True,True,False,False,160,198
walk_motor,process_02,12,13,122,True,True,True,True,True,False,False,140,141
walk_motor,process_02,12,14,122,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,12,15,122,True,True,False,False,False,True,True,74,74
walk_motor,process_02,13,0,105,True,True,True,True,True,False,False,157,156
walk_motor,process_02,13,1,105,True,True,True,True,True,False,False,153,124
walk_motor,process_02,13,2,105,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,13,3,105,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,13,4,105,True,True,True,True,True,False,False,130,177
walk_motor,process_02,13,5,105,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,13,6,105,True,True,True,False,False,False,False,-1,-1
walk_motor,process_02,13,7,105,True,True,True,False,True,False,False,-1,155
walk_motor,process_02,13,8,105,True,True,True,False,False,False,False,-1,-1
