cell,replicate,policy,family,block_id,block_index,onset,disturbed,seed,obs_noise,motor_scale,command_speed,divergent,leakfree,onset_obs_maxdiff,n_eligible,u_post_rate,o_post_rate,effect,u_pre_rate,o_pre_rate,pre_effect,u_fell,o_fell,u_falltick_med,u_task,o_task,pre_fall_env_diff
stand_obs,process_02,stand,obs,33,33,122,False,564043444,,,,True,False,1.135096549987793,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,34,34,128,False,814400600,,,,True,False,0.21505522727966309,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,35,35,199,False,1690345081,,,,True,False,0.1590496301651001,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,36,36,193,False,791055032,,,,True,False,0.3912287950515747,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,37,37,138,False,398233429,,,,True,False,0.23692870140075684,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,38,38,144,False,1800938673,,,,True,False,0.5789522528648376,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,39,39,170,False,1461794611,,,,True,False,0.10889250040054321,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,40,40,185,False,369718349,,,,True,False,1.1527303457260132,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,41,41,148,False,2066573011,,,,True,False,2.8629093170166016,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,42,42,148,False,310679247,,,,True,False,2.8699307441711426,0,,,,0.0625,0.0625,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
stand_obs,process_02,stand,obs,43,43,178,False,37887654,,,,True,False,0.10864877700805664,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,44,44,180,False,1425677305,,,,True,False,0.21897196769714355,0,,,,0.0,0.0,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
stand_obs,process_02,stand,obs,45,45,103,False,1842697153,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,46,46,197,False,1892349321,,,,True,False,0.18975889682769775,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_obs,process_02,stand,obs,47,47,101,False,1092080334,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_motor,process_02,walk,motor,0,0,161,True,1768377497,,0.3931073050762127,,True,False,2.85908842086792,15,0.6666666666666666,0.8666666666666667,-0.20000000000000007,0.0625,0.0625,0.0,0.6875,0.875,181.0,0.3125,0.125,0
walk_motor,process_02,walk,motor,1,1,161,True,423854250,,0.3096647478427814,,True,False,9.994487762451172,15,0.7333333333333333,0.8,-0.06666666666666676,0.0625,0.0625,0.0,0.75,0.8125,175.0,0.25,0.1875,0
walk_motor,process_02,walk,motor,2,2,151,True,110681887,,0.547502590176533,,True,False,4.502865791320801,16,0.1875,0.1875,0.0,0.0,0.0,0.0,0.1875,0.1875,-1.0,0.8125,0.8125,0
walk_motor,process_02,walk,motor,3,3,148,True,815683015,,0.47213764761578125,,True,False,3.3622217178344727,16,0.3125,0.3125,0.0,0.0,0.0,0.0,0.3125,0.3125,-1.0,0.6875,0.6875,0
walk_motor,process_02,walk,motor,4,4,190,True,1124056179,,0.37088164437562127,,True,False,4.01839542388916,16,0.4375,0.625,-0.1875,0.0,0.0,0.0,0.4375,0.625,-1.0,0.5625,0.375,0
walk_motor,process_02,walk,motor,5,5,127,True,1239671748,,0.3445849028787789,,False,True,0.0,14,0.8571428571428571,0.8571428571428571,0.0,0.125,0.125,0.0,0.875,0.875,148.0,0.125,0.125,0
walk_motor,process_02,walk,motor,6,6,153,True,1991087277,,0.441240269685351,,True,False,2.9374167919158936,16,0.375,0.5625,-0.1875,0.0,0.0,0.0,0.375,0.5625,-1.0,0.625,0.4375,0
walk_motor,process_02,walk,motor,7,7,102,True,299196711,,0.5298085260378531,,False,True,0.0,15,0.3333333333333333,0.3333333333333333,0.0,0.0625,0.0625,0.0,0.375,0.375,-1.0,0.625,0.625,0
walk_motor,process_02,walk,motor,8,8,122,True,342616295,,0.5132592804527997,,False,True,0.0,16,0.3125,0.5,-0.1875,0.0,0.0,0.0,0.3125,0.5,-1.0,0.6875,0.5,0
walk_motor,process_02,walk,motor,9,9,105,True,1730061061,,0.5433460555207854,,False,True,0.0,16,0.3125,0.3125,0.0,0.0,0.0,0.0,0.3125,0.3125,-1.0,0.6875,0.6875,0
walk_motor,process_02,walk,motor,10,10,111,True,1561079629,,0.40525140904942336,,False,True,0.0,16,0.6875,0.8125,-0.125,0.0,0.0,0.0,0.6875,0.8125,128.5,0.3125,0.1875,0
walk_motor,process_02,walk,motor,11,11,191,True,747034855,,0.4609766045365705,,True,False,3.2901687622070312,13,0.5384615384615384,0.6153846153846154,-0.07692307692307698,0.1875,0.1875,0.0,0.625,0.6875,122.0,0.375,0.3125,0
walk_motor,process_02,walk,motor,12,12,122,True,1578541524,,0.3672822500887019,,False,True,0.0,14,0.6428571428571429,0.7142857142857143,-0.0714285714285714,0.125,0.125,0.0,0.6875,0.75,133.0,0.3125,0.25,0
walk_motor,process_02,walk,motor,13,13,105,True,1942292227,,0.5344353316416773,,False,True,0.0,16,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,-1.0,0.75,0.75,0
walk_motor,process_02,walk,motor,14,14,100,True,137003696,,0.46017587279108413,,False,True,0.0,16,0.25,0.375,-0.125,0.0,0.0,0.0,0.25,0.375,-1.0,0.75,0.625,0
walk_motor,process_02,walk,motor,15,15,121,True,428844185,,0.3597563162928394,,False,True,0.0,16,0.625,0.8125,-0.1875,0.0,0.0,0.0,0.625,0.8125,131.5,0.375,0.1875,0
walk_motor,process_02,walk,motor,16,16,189,True,1140873179,,0.32548570742766736,,True,False,8.616740226745605,14,0.8571428571428571,0.9285714285714286,-0.07142857142857151,0.125,0.125,0.0,0.875,0.9375,204.0,0.125,0.0625,0
walk_motor,process_02,walk,motor,17,17,176,True,1149201389,,0.44839640585469676,,True,False,6.417688369750977,16,0.625,0.75,-0.125,0.0,0.0,0.0,0.625,0.75,192.0,0.375,0.25,0
walk_motor,process_02,walk,motor,18,18,108,True,590754537,,0.4176505507998385,,False,True,0.0,16,0.5625,0.6875,-0.125,0.0,0.0,0.0,0.5625,0.6875,122.5,0.4375,0.3125,0
walk_motor,process_02,walk,motor,19,19,175,True,669502504,,0.4780089955883905,,True,False,3.136878728866577,15,0.3333333333333333,0.4666666666666667,-0.13333333333333336,0.0625,0.0625,0.0,0.375,0.5,-1.0,0.625,0.5,0
walk_motor,process_02,walk,motor,20,20,149,True,1703404946,,0.5443580046411218,,True,False,6.045502185821533,15,0.2,0.26666666666666666,-0.06666666666666665,0.0625,0.0625,0.0,0.25,0.3125,-1.0,0.75,0.6875,0
walk_motor,process_02,walk,motor,21,21,176,True,350499297,,0.385331035176927,,True,False,2.909083366394043,16,0.8125,0.8125,0.0,0.0,0.0,0.0,0.8125,0.8125,194.5,0.1875,0.1875,0
walk_motor,process_02,walk,motor,22,22,106,True,1344145285,,0.3245891276543978,,False,True,0.0,16,0.8125,0.875,-0.0625,0.0,0.0,0.0,0.8125,0.875,123.5,0.1875,0.125,0
walk_motor,process_02,walk,motor,23,23,199,True,1476859323,,0.5210183608621725,,True,False,2.957984685897827,16,0.25,0.375,-0.125,0.0,0.0,0.0,0.25,0.375,-1.0,0.75,0.625,0
walk_motor,process_02,walk,motor,24,24,194,True,648815034,,0.45267078621998413,,True,False,5.063821792602539,16,0.625,0.5625,0.0625,0.0,0.0,0.0,0.625,0.5625,213.5,0.375,0.4375,0
walk_motor,process_02,walk,motor,25,25,184,True,890712703,,0.3183799926639853,,True,False,9.323026657104492,13,0.8461538461538461,0.9230769230769231,-0.07692307692307698,0.1875,0.1875,0.0,0.875,0.9375,198.0,0.125,0.0625,0
walk_motor,process_02,walk,motor,26,26,146,True,1462904405,,0.5060456723451303,,True,False,2.906139373779297,13,0.15384615384615385,0.15384615384615385,0.0,0.1875,0.1875,0.0,0.3125,0.3125,-1.0,0.6875,0.6875,0
walk_motor,process_02,walk,motor,27,27,169,True,169741623,,0.38549768309517535,,True,False,8.28343677520752,16,0.6875,0.6875,0.0,0.0,0.0,0.0,0.6875,0.6875,178.5,0.3125,0.3125,0
walk_motor,process_02,walk,motor,28,28,106,True,54473854,,0.31720106506702,,False,True,0.0,16,0.6875,0.75,-0.0625,0.0,0.0,0.0,0.6875,0.75,124.0,0.3125,0.25,0
walk_motor,process_02,walk,motor,29,29,102,True,487737105,,0.32370359462593074,,False,True,0.0,16,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,120.5,0.0,0.0,0
walk_motor,process_02,walk,motor,30,30,191,True,911960332,,0.3801322045390125,,True,False,2.9775657653808594,16,0.8125,0.8125,0.0,0.0,0.0,0.0,0.8125,0.8125,205.5,0.1875,0.1875,0
walk_motor,process_02,walk,motor,31,31,143,True,1469485635,,0.4500563266722408,,True,False,3.8094725608825684,14,0.7142857142857143,0.5714285714285714,0.1428571428571429,0.125,0.125,0.0,0.75,0.625,161.0,0.25,0.375,0
walk_motor,process_02,walk,motor,32,32,149,False,385223012,,,,True,False,2.8830389976501465,0,,,,0.0625,0.0625,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
walk_motor,process_02,walk,motor,33,33,163,False,530149104,,,,True,False,2.6463570594787598,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_motor,process_02,walk,motor,34,34,173,False,1089638107,,,,True,False,2.836757183074951,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_motor,process_02,walk,motor,35,35,107,False,1718254774,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_motor,process_02,walk,motor,36,36,178,False,1462099444,,,,True,False,11.657708168029785,0,,,,0.0625,0.0625,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
walk_motor,process_02,walk,motor,37,37,118,False,1110733914,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_motor,process_02,walk,motor,38,38,126,False,267872386,,,,False,True,0.0,0,,,,0.0625,0.0625,0.0,0.125,0.125,-1.0,0.875,0.875,0
walk_motor,process_02,walk,motor,39,39,122,False,804586871,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
walk_motor,process_02,walk,motor,40,40,168,False,178775094,,,,True,False,4.615960597991943,0,,,,0.0,0.0,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
walk_motor,process_02,walk,motor,41,41,183,False,1865500395,,,,True,False,6.951883316040039,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_motor,process_02,walk,motor,42,42,140,False,943538480,,,,True,False,8.100774765014648,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_motor,process_02,walk,motor,43,43,145,False,2125291982,,,,True,False,4.223776340484619,0,,,,0.0625,0.0625,0.0,0.125,0.125,-1.0,0.875,0.875,0
walk_motor,process_02,walk,motor,44,44,102,False,1793766817,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_motor,process_02,walk,motor,45,45,180,False,1004220215,,,,True,False,2.785233974456787,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_motor,process_02,walk,motor,46,46,112,False,542000967,,,,False,True,0.0,0,,,,0.125,0.125,0.0,0.125,0.125,-1.0,0.875,0.875,0
walk_motor,process_02,walk,motor,47,47,175,False,1432827298,,,,True,False,3.289971113204956,0,,,,0.0625,0.0625,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
walk_obs,process_02,walk,obs,0,0,151,True,1315115910,1.666090105171356,,,True,False,3.279831647872925,15,0.06666666666666667,0.0,0.06666666666666667,0.0625,0.0625,0.0,0.125,0.0625,-1.0,0.875,0.9375,0
walk_obs,process_02,walk,obs,1,1,183,True,963914381,1.8594229970216487,,,True,False,10.146073341369629,15,0.13333333333333333,0.0,0.13333333333333333,0.0625,0.0625,0.0,0.1875,0.0625,-1.0,0.8125,0.9375,0
walk_obs,process_02,walk,obs,2,2,118,True,418255695,2.2919994222464215,,,False,True,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_obs,process_02,walk,obs,3,3,154,True,1927411637,1.3490474478679102,,,True,False,12.343777656555176,16,0.1875,0.0625,0.125,0.0,0.0,0.0,0.1875,0.0625,-1.0,0.8125,0.9375,0
walk_obs,process_02,walk,obs,4,4,177,True,323731595,2.460805589542491,,,True,False,3.901232957839966,16,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,-1.0,0.875,1.0,0
walk_obs,process_02,walk,obs,5,5,151,True,707212820,1.6927277806730119,,,True,False,2.8427305221557617,14,0.21428571428571427,0.0,0.21428571428571427,0.125,0.125,0.0,0.3125,0.125,-1.0,0.6875,0.875,0
walk_obs,process_02,walk,obs,6,6,192,True,571704873,2.554048189884825,,,True,False,2.7046141624450684,16,0.1875,0.0,0.1875,0.0,0.0,0.0,0.1875,0.0,-1.0,0.8125,1.0,0
walk_obs,process_02,walk,obs,7,7,162,True,431096351,1.4482260157170643,,,True,False,3.0613937377929688,14,0.42857142857142855,0.0,0.42857142857142855,0.125,0.125,0.0,0.5,0.125,39.5,0.5,0.875,0
walk_obs,process_02,walk,obs,8,8,170,True,703754241,1.706298275406306,,,True,False,7.7016825675964355,15,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0625,0.0,0.0625,0.1875,0.125,-1.0,0.8125,0.875,1
walk_obs,process_02,walk,obs,9,9,193,True,1407568833,1.9000803968390465,,,True,False,5.6628828048706055,14,0.35714285714285715,0.0,0.35714285714285715,0.125,0.125,0.0,0.4375,0.125,-1.0,0.5625,0.875,0
walk_obs,process_02,walk,obs,10,10,193,True,50326602,2.7521985277936145,,,True,False,4.356350421905518,14,0.07142857142857142,0.0,0.07142857142857142,0.125,0.125,0.0,0.1875,0.125,-1.0,0.8125,0.875,0
walk_obs,process_02,walk,obs,11,11,106,True,1451346500,2.3455587686210073,,,False,True,0.0,16,0.375,0.1875,0.1875,0.0,0.0,0.0,0.375,0.1875,-1.0,0.625,0.8125,0
walk_obs,process_02,walk,obs,12,12,196,True,48373044,2.9876796777965278,,,True,False,6.059087753295898,14,0.6428571428571429,0.0,0.6428571428571429,0.125,0.125,0.0,0.6875,0.125,237.0,0.3125,0.875,0
walk_obs,process_02,walk,obs,13,13,130,True,1766503324,1.8698629858093796,,,True,False,5.313639163970947,16,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,-1.0,0.75,1.0,0
walk_obs,process_02,walk,obs,14,14,128,True,658479491,2.406826822709072,,,False,True,0.0,16,0.1875,0.0,0.1875,0.0,0.0,0.0,0.1875,0.0,-1.0,0.8125,1.0,0
walk_obs,process_02,walk,obs,15,15,173,True,550731718,1.1480302260250868,,,True,False,5.3693108558654785,16,0.375,0.0625,0.3125,0.0,0.0,0.0,0.375,0.0625,-1.0,0.625,0.9375,0
walk_obs,process_02,walk,obs,16,16,105,True,789086973,1.386647708731407,,,False,True,0.0,14,0.14285714285714285,0.0,0.14285714285714285,0.125,0.125,0.0,0.25,0.125,-1.0,0.75,0.875,0
walk_obs,process_02,walk,obs,17,17,139,True,1142943482,1.8081103372024208,,,True,False,5.691311836242676,16,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,-1.0,0.75,1.0,0
walk_obs,process_02,walk,obs,18,18,101,True,697330662,2.529016916553191,,,False,True,0.0,16,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,-1.0,0.875,1.0,0
walk_obs,process_02,walk,obs,19,19,126,True,681584850,2.249768755005376,,,False,True,0.0,16,0.125,0.125,0.0,0.0,0.0,0.0,0.125,0.125,-1.0,0.875,0.875,0
walk_obs,process_02,walk,obs,20,20,171,True,1197882439,1.2501828713698186,,,True,False,3.8984603881835938,15,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
walk_obs,process_02,walk,obs,21,21,121,True,1880387448,1.0919290372266122,,,False,True,0.0,16,0.125,0.0625,0.0625,0.0,0.0,0.0,0.125,0.0625,-1.0,0.875,0.9375,0
walk_obs,process_02,walk,obs,22,22,200,True,780543454,1.7360684252418384,,,True,False,6.2394514083862305,16,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,-1.0,0.875,1.0,0
walk_obs,process_02,walk,obs,23,23,179,True,1636476956,2.3985319727650074,,,True,False,5.471677303314209,16,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,-1.0,0.875,1.0,0
walk_obs,process_02,walk,obs,24,24,164,True,1427883341,1.0480331724674896,,,True,False,7.230788707733154,16,0.1875,0.0,0.1875,0.0,0.0,0.0,0.1875,0.0,-1.0,0.8125,1.0,0
walk_obs,process_02,walk,obs,25,25,139,True,454211937,2.9360919945455457,,,True,False,2.7456068992614746,14,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.125,0.125,0.0,0.25,0.1875,-1.0,0.75,0.8125,0
walk_obs,process_02,walk,obs,26,26,106,True,1945547235,2.9723279300343846,,,False,True,0.0,13,0.15384615384615385,0.0,0.15384615384615385,0.1875,0.1875,0.0,0.3125,0.1875,-1.0,0.6875,0.8125,0
walk_obs,process_02,walk,obs,27,27,135,True,2101532000,2.532649298609698,,,True,False,4.418895244598389,16,0.3125,0.0,0.3125,0.0,0.0,0.0,0.3125,0.0,-1.0,0.6875,1.0,0
walk_obs,process_02,walk,obs,28,28,125,True,1492661857,1.4811769053095634,,,False,True,0.0,16,0.25,0.0625,0.1875,0.0,0.0,0.0,0.25,0.0625,-1.0,0.75,0.9375,0
walk_obs,process_02,walk,obs,29,29,151,True,925754174,1.20175489170988,,,True,False,2.700666904449463,16,0.125,0.0,0.125,0.0,0.0,0.0,0.125,0.0,-1.0,0.875,1.0,0
walk_obs,process_02,walk,obs,30,30,112,True,749307671,2.082682336988575,,,False,True,0.0,16,0.375,0.0,0.375,0.0,0.0,0.0,0.375,0.0,-1.0,0.625,1.0,0
walk_obs,process_02,walk,obs,31,31,195,True,1385953727,1.7389796494943575,,,True,False,3.9381721019744873,14,0.2857142857142857,0.0,0.2857142857142857,0.125,0.125,0.0,0.375,0.125,-1.0,0.625,0.875,0
walk_obs,process_02,walk,obs,32,32,124,False,1095888521,,,,False,True,0.0,0,,,,0.0625,0.0625,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
walk_obs,process_02,walk,obs,33,33,161,False,1635027836,,,,True,False,2.8395919799804688,0,,,,0.0,0.0,0.0,0.0625,0.0,-1.0,0.9375,1.0,0
walk_obs,process_02,walk,obs,34,34,162,False,700407466,,,,True,False,6.591402053833008,0,,,,0.0,0.0,0.0,0.0625,0.0,-1.0,0.9375,1.0,0
walk_obs,process_02,walk,obs,35,35,181,False,708837233,,,,True,False,4.583468914031982,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_obs,process_02,walk,obs,36,36,150,False,1958239142,,,,True,False,2.9086008071899414,0,,,,0.0625,0.0625,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
walk_obs,process_02,walk,obs,37,37,115,False,1964631194,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_obs,process_02,walk,obs,38,38,110,False,467408379,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.125,0.125,-1.0,0.875,0.875,0
walk_obs,process_02,walk,obs,39,39,195,False,1332739946,,,,True,False,5.293755531311035,0,,,,0.0625,0.0,0.0625,0.0625,0.0625,-1.0,0.9375,0.9375,1
walk_obs,process_02,walk,obs,40,40,149,False,558192041,,,,True,False,4.293302059173584,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_obs,process_02,walk,obs,41,41,119,False,65972739,,,,False,True,0.0,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_obs,process_02,walk,obs,42,42,176,False,1293847233,,,,True,False,3.2056827545166016,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_obs,process_02,walk,obs,43,43,155,False,2121530895,,,,True,False,3.7898786067962646,0,,,,0.0625,0.0625,0.0,0.125,0.125,-1.0,0.875,0.875,0
walk_obs,process_02,walk,obs,44,44,168,False,109916101,,,,True,False,2.785025119781494,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_obs,process_02,walk,obs,45,45,150,False,1911653645,,,,True,False,2.829080581665039,0,,,,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
walk_obs,process_02,walk,obs,46,46,160,False,143301059,,,,True,False,2.7759759426116943,0,,,,0.125,0.125,0.0,0.125,0.125,-1.0,0.875,0.875,0
walk_obs,process_02,walk,obs,47,47,176,False,1628025555,,,,True,False,2.8800220489501953,0,,,,0.0625,0.0625,0.0,0.0625,0.0625,-1.0,0.9375,0.9375,0
stand_motor,process_03,stand,motor,0,0,125,True,1982231432,,0.5073772510611319,,True,False,2.7531983852386475,16,0.0625,0.125,-0.0625,0.0,0.0,0.0,0.0625,0.125,-1.0,0.9375,0.875,0
stand_motor,process_03,stand,motor,1,1,195,True,1635917844,,0.3466302195613511,,True,False,2.77872371673584,16,0.4375,0.625,-0.1875,0.0,0.0,0.0,0.4375,0.625,-1.0,0.5625,0.375,0
stand_motor,process_03,stand,motor,2,2,142,True,1296575363,,0.42213179038837145,,True,False,3.114077568054199,16,0.0,0.125,-0.125,0.0,0.0,0.0,0.0,0.125,-1.0,1.0,0.875,0
stand_motor,process_03,stand,motor,3,3,190,True,1255519085,,0.5243555946932611,,True,False,2.9094996452331543,16,0.0,0.25,-0.25,0.0,0.0,0.0,0.0,0.25,-1.0,1.0,0.75,0
stand_motor,process_03,stand,motor,4,4,171,True,819530026,,0.5492768123806794,,True,False,3.032388210296631,16,0.0625,0.1875,-0.125,0.0,0.0,0.0,0.0625,0.1875,-1.0,0.9375,0.8125,0
stand_motor,process_03,stand,motor,5,5,196,True,698488394,,0.43562959936238255,,True,False,2.7545742988586426,16,0.0625,0.4375,-0.375,0.0,0.0,0.0,0.0625,0.4375,-1.0,0.9375,0.5625,0
stand_motor,process_03,stand,motor,6,6,174,True,1861051650,,0.48371536350524247,,True,False,2.7673134803771973,16,0.0625,0.5,-0.4375,0.0,0.0,0.0,0.0625,0.5,-1.0,0.9375,0.5,0
stand_motor,process_03,stand,motor,7,7,162,True,852834339,,0.4895923675755064,,True,False,2.750209331512451,16,0.0,0.0625,-0.0625,0.0,0.0,0.0,0.0,0.0625,-1.0,1.0,0.9375,0
stand_motor,process_03,stand,motor,8,8,167,True,1918748640,,0.3955644134482272,,True,False,2.771472692489624,16,0.125,0.375,-0.25,0.0,0.0,0.0,0.125,0.375,-1.0,0.875,0.625,0
stand_motor,process_03,stand,motor,9,9,182,True,1593568019,,0.5495832671568928,,True,False,2.869633913040161,16,0.0,0.25,-0.25,0.0,0.0,0.0,0.0,0.25,-1.0,1.0,0.75,0
stand_motor,process_03,stand,motor,10,10,162,True,210612626,,0.45994462793181795,,True,False,2.930427074432373,16,0.0625,0.375,-0.3125,0.0,0.0,0.0,0.0625,0.375,-1.0,0.9375,0.625,0
stand_motor,process_03,stand,motor,11,11,126,True,1580098293,,0.3179475330534761,,True,False,2.804014205932617,16,0.375,0.5625,-0.1875,0.0,0.0,0.0,0.375,0.5625,-1.0,0.625,0.4375,0
stand_motor,process_03,stand,motor,12,12,153,True,553949473,,0.31594905464894246,,True,False,2.6731338500976562,16,0.375,0.75,-0.375,0.0,0.0,0.0,0.375,0.75,-1.0,0.625,0.25,0
stand_motor,process_03,stand,motor,13,13,104,True,1037561670,,0.30882524009940326,,False,True,0.0,16,0.5,0.75,-0.25,0.0,0.0,0.0,0.5,0.75,60.0,0.5,0.25,0
stand_motor,process_03,stand,motor,14,14,185,True,1533864455,,0.3215031340608057,,True,False,2.5440797805786133,15,0.2,0.5333333333333333,-0.3333333333333333,0.0625,0.0625,0.0,0.25,0.5625,-1.0,0.75,0.4375,0
stand_motor,process_03,stand,motor,15,15,133,True,1029533974,,0.3212426063004851,,True,False,2.744216203689575,16,0.375,0.5625,-0.1875,0.0,0.0,0.0,0.375,0.5625,-1.0,0.625,0.4375,0
stand_motor,process_03,stand,motor,16,16,131,True,1778060572,,0.5119398467207683,,True,False,2.6847171783447266,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0
stand_motor,process_03,stand,motor,17,17,147,True,1089874898,,0.37411666580196096,,True,False,2.945080041885376,16,0.25,0.5,-0.25,0.0,0.0,0.0,0.25,0.5,-1.0,0.75,0.5,0
stand_motor,process_03,stand,motor,18,18,154,True,2020461520,,0.499887352540309,,True,False,2.5946292877197266,16,0.0,0.125,-0.125,0.0,0.0,0.0,0.0,0.125,-1.0,1.0,0.875,0
stand_motor,process_03,stand,motor,19,19,141,True,572372747,,0.4133474364141625,,True,False,2.835690975189209,16,0.25,0.5625,-0.3125,0.0,0.0,0.0,0.25,0.5625,-1.0,0.75,0.4375,0
stand_motor,process_03,stand,motor,20,20,100,True,854189528,,0.418144231602054,,False,True,0.0,16,0.0625,0.4375,-0.375,0.0,0.0,0.0,0.0625,0.4375,-1.0,0.9375,0.5625,0
stand_motor,process_03,stand,motor,21,21,132,True,1320302836,,0.5292736881415918,,True,False,2.7919905185699463,16,0.0625,0.125,-0.0625,0.0,0.0,0.0,0.0625,0.125,-1.0,0.9375,0.875,0
stand_motor,process_03,stand,motor,22,22,120,True,448366386,,0.327727470477714,,False,True,0.0,16,0.25,0.5625,-0.3125,0.0,0.0,0.0,0.25,0.5625,-1.0,0.75,0.4375,0
stand_motor,process_03,stand,motor,23,23,125,True,1160044031,,0.3910502502535487,,True,False,2.8190207481384277,16,0.25,0.5625,-0.3125,0.0,0.0,0.0,0.25,0.5625,-1.0,0.75,0.4375,0
stand_motor,process_03,stand,motor,24,24,127,True,1728366941,,0.5085566048806246,,True,False,2.9648327827453613,16,0.0,0.25,-0.25,0.0,0.0,0.0,0.0,0.25,-1.0,1.0,0.75,0
stand_motor,process_03,stand,motor,25,25,194,True,1995715448,,0.3266167810282719,,True,False,2.879512071609497,16,0.375,0.5625,-0.1875,0.0,0.0,0.0,0.375,0.5625,-1.0,0.625,0.4375,0
stand_motor,process_03,stand,motor,26,26,191,True,316688453,,0.45464598540761725,,True,False,2.689673662185669,16,0.0625,0.375,-0.3125,0.0,0.0,0.0,0.0625,0.375,-1.0,0.9375,0.625,0
stand_motor,process_03,stand,motor,27,27,121,True,921338437,,0.31612519470081474,,False,True,0.0,16,0.3125,0.5,-0.1875,0.0,0.0,0.0,0.3125,0.5,-1.0,0.6875,0.5,0
stand_motor,process_03,stand,motor,28,28,196,True,443860910,,0.5228360120104907,,True,False,2.8848345279693604,16,0.0,0.0625,-0.0625,0.0,0.0,0.0,0.0,0.0625,-1.0,1.0,0.9375,0
